Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
Oscar Wendt\Oscar-Wendt,se SWE,DF,M'Gladbach,31,1985,28,28,2457,27.3,1,1,1,0,0,2,0,0.04,0.04,0.07,0.04,0.07,1.9,1.9,2.3,4.2,0.07,0.08,0.15,0.07,0.15,Matches
Timo Werner\Timo-Werner,de GER,FW,RB Leipzig,21,1996,32,28,2494,27.7,13,7,11,2,2,1,0,0.47,0.25,0.72,0.4,0.65,14.5,12.9,4.7,17.7,0.52,0.17,0.69,0.47,0.64,Matches
Jetro Willems\Jetro-Willems,nl NED,DFMF,Eint Frankfurt,23,1994,23,19,1664,18.5,0,2,0,0,0,4,0,0,0.11,0.11,0,0.11,1.9,1.9,4,5.9,0.1,0.22,0.32,0.1,0.32,Matches
William\William,br BRA,DF,Wolfsburg,22,1995,22,19,1612,17.9,0,2,0,0,0,5,1,0,0.11,0.11,0,0.11,0.2,0.2,1.4,1.6,0.01,0.08,0.09,0.01,0.09,Matches
Marius Wolf\Marius-Wolf,de GER,MFDF,Eint Frankfurt,22,1995,28,27,2363,26.3,5,8,5,0,0,4,0,0.19,0.3,0.5,0.19,0.5,3.1,3.1,5.3,8.4,0.12,0.2,0.32,0.12,0.32,Matches
Bobby Wood\Bobby-Wood,us USA,FWMF,Hamburger SV,24,1992,24,18,1609,17.9,2,0,1,1,1,2,1,0.11,0,0.11,0.06,0.06,5.9,5.1,1.4,6.5,0.33,0.08,0.41,0.29,0.37,Matches
Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,Dortmund,27,1989,18,13,1039,11.5,3,3,3,0,0,0,0,0.26,0.26,0.52,0.26,0.52,5.3,5.3,4.1,9.3,0.46,0.35,0.81,0.46,0.81,Matches
Dan-Axel Zagadou\Dan-Axel-Zagadou,fr FRA,DF,Dortmund,18,1999,11,6,657,7.3,1,0,1,0,0,0,1,0.14,0,0.14,0.14,0.14,0.7,0.7,0.1,0.8,0.09,0.02,0.11,0.09,0.11,Matches
Denis Zakaria\Denis-Zakaria,ch SUI,MF,M'Gladbach,20,1996,30,29,2296,25.5,2,1,2,0,0,11,0,0.08,0.04,0.12,0.08,0.12,1.7,1.7,0.9,2.6,0.07,0.03,0.1,0.07,0.1,Matches
Robin Zentner\Robin-Zentner,de GER,GK,Mainz 05,22,1994,15,15,1350,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ron-Robert Zieler\Ron-Robert-Zieler,de GER,GK,Stuttgart,28,1989,34,34,3060,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Matthias Zimmermann\Matthias-Zimmermann,de GER,DF,Stuttgart,25,1992,3,1,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
Simon Zoller\Simon-Zoller,de GER,MFFW,Köln,26,1991,17,12,963,10.7,2,1,2,0,0,3,0,0.19,0.09,0.28,0.19,0.28,2.7,2.7,1.2,3.9,0.25,0.11,0.36,0.25,0.36,Matches
Steven Zuber\Steven-Zuber,ch SUI,DFMF,Hoffenheim,25,1991,20,17,1431,15.9,1,2,1,0,0,2,0,0.06,0.13,0.19,0.06,0.19,0.8,0.8,1.5,2.4,0.05,0.1,0.15,0.05,0.15,Matches
Robert Žulj\Robert-Zulj,at AUT,MFDF,Hoffenheim,25,1992,5,1,208,2.3,0,0,0,0,0,1,0,0,0,0,0,0,0.6,0.6,0.2,0.8,0.25,0.07,0.33,0.25,0.33,Matches
