Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Toni Villa\Toni-Villa,es ESP,MFFW,Valladolid,23,1995,19.6,3,0,0,28,41,3,40,10,32,0,0,0,149,2,13,13.3,Matches
Vitolo\Vitolo,es ESP,MFFW,Atlético Madrid,28,1989,8.4,1,0,0,6,40,2,9,6,15,0,0,0,60,5,16,23.8,Matches
Nikola Vuk?evi?\Nikola-Vukcevic,me MNE,MF,Levante,26,1991,7.4,5,1,1,21,11,0,0,5,19,0,1,0,69,8,6,57.1,Matches
Moussa Wagué\Moussa-Wague,sn SEN,DF,Barcelona,19,1998,2.5,1,0,0,9,0,3,6,2,1,0,1,0,11,1,3,25,Matches
Wakaso\Wakaso,gh GHA,MF,Alavés,28,1990,18.5,9,0,0,33,31,1,25,12,27,0,0,0,220,12,29,29.3,Matches
Daniel Wass\Daniel-Wass,dk DEN,DFMF,Valencia,29,1989,26.2,4,0,0,28,42,2,59,26,18,1,0,1,242,32,39,45.1,Matches
Axel Werner\Axel-Werner,ar ARG,GK,Huesca,22,1996,6,0,0,0,1,0,0,0,0,0,0,1,0,20,0,0,,Matches
Iñaki Williams\Inaki-Williams,es ESP,FW,Athletic Club,24,1994,33.6,3,0,0,40,52,21,33,8,11,0,0,0,123,65,70,48.1,Matches
Maximilian Wöber\Maximilian-Wober,at AUT,DF,Sevilla,20,1998,6,2,0,0,8,1,0,7,6,10,0,0,0,76,12,16,42.9,Matches
Yoel\Yoel,es ESP,GK,Valladolid,29,1988,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,,Matches
Okay Yoku?lu\Okay-Yokuslu,tr TUR,MF,Celta Vigo,24,1994,24.4,10,0,0,43,34,1,3,29,52,0,0,0,299,54,34,61.4,Matches
Joseba Zaldúa\Joseba-Zaldua,es ESP,DF,Real Sociedad,26,1992,23.8,7,0,0,33,64,0,53,28,22,0,1,0,178,36,23,61,Matches
Nabil El Zhar\Nabil-El-Zhar,ma MAR,MFFW,Leganés,31,1986,10.7,0,0,0,17,11,2,30,1,5,0,0,0,69,7,13,35,Matches
Luca Zidane\Luca-Zidane,fr FRA,GK,Real Madrid,20,1998,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches
Igor Zubeldia\Igor-Zubeldia,es ESP,MF,Real Sociedad,21,1997,28.3,7,0,0,37,13,0,4,32,48,0,0,0,321,59,43,57.8,Matches
Martín Zubimendi\Martin-Zubimendi,es ESP,MF,Real Sociedad,19,1999,0.1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,,Matches
David Zurutuza\David-Zurutuza,es ESP,MFFW,Real Sociedad,32,1986,13.6,2,0,0,18,36,2,5,25,14,0,0,0,142,26,24,52,Matches
