Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Miguel Veloso\Miguel-Veloso,pt POR,MF,Genoa,31,1986,19.3,4,0,0,31,7,0,34,11,30,0,1,0,256,20,17,54.1,Matches
Lorenzo Venuti\Lorenzo-Venuti,it ITA,DF,Benevento,22,1995,26.6,4,0,0,18,50,2,32,31,21,0,0,1,218,20,25,44.4,Matches
Daniele Verde\Daniele-Verde,it ITA,FWMF,Hellas Verona,21,1996,21.7,0,0,0,2,12,7,67,25,10,0,0,0,131,0,2,0,Matches
Simone Verdi\Simone-Verdi,it ITA,FWMF,Bologna,25,1992,31.4,2,0,0,23,61,5,81,25,22,1,0,0,181,6,25,19.4,Matches
Jordan Veretout\Jordan-Veretout,fr FRA,MF,Fiorentina,24,1993,35.7,10,1,0,41,30,0,38,28,48,0,0,0,387,34,43,44.2,Matches
Valerio Verre\Valerio-Verre,it ITA,MF,Sampdoria,23,1994,4,2,0,0,12,2,0,3,2,6,0,0,0,45,7,9,43.8,Matches
Francesco Vicari\Francesco-Vicari,it ITA,DF,SPAL,22,1994,31.7,10,1,0,22,26,0,0,12,24,0,1,2,254,51,34,60,Matches
Luca Vido\Luca-Vido,it ITA,FWMF,Atalanta,20,1997,0.8,0,0,0,2,5,0,2,0,3,0,0,0,2,1,1,50,Matches
Nicolas Viola\Nicolas-Viola,it ITA,MF,Benevento,27,1989,20.6,2,2,1,38,40,1,30,14,25,0,1,0,217,12,12,50,Matches
Mattia Vitale\Mattia-Vitale,it ITA,MF,SPAL,19,1997,1.1,1,0,0,2,0,0,1,2,1,0,0,0,15,0,0,,Matches
Federico Viviani\Federico-Viviani,it ITA,MF,SPAL,25,1992,27.6,9,0,0,24,63,3,46,40,45,0,1,0,331,18,10,64.3,Matches
Emiliano Viviano\Emiliano-Viviano,it ITA,GK,Sampdoria,31,1985,27,2,0,0,2,1,0,0,0,0,0,0,0,140,0,0,,Matches
Giovanni Volpicelli\Giovanni-Volpicelli,it ITA,FW,Benevento,17,1999,0,0,0,,0,,,0,0,0,0,0,,0,0,0,,Matches
Stefan de Vrij\Stefan-de-Vrij,nl NED,DF,Lazio,25,1992,33.7,3,0,0,15,11,1,2,39,20,0,2,0,446,43,16,72.9,Matches
Jagoš Vukovi?\Jagos-Vukovic,rs SRB,DF,Hellas Verona,29,1988,14.8,1,0,0,4,7,1,1,16,5,0,0,0,180,25,15,62.5,Matches
Molla Wagué\Molla-Wague,ml MLI,DF,Udinese,26,1991,0.6,0,0,0,1,0,0,1,0,1,0,0,0,8,1,0,100,Matches
Wallace\Wallace,br BRA,DF,Lazio,22,1994,11.1,5,0,0,12,7,2,1,13,4,0,0,1,122,14,9,60.9,Matches
Silvan Widmer\Silvan-Widmer,ch SUI,DFMF,Udinese,24,1993,18.1,2,0,0,11,17,2,59,21,28,0,0,0,150,33,22,60,Matches
Jawad El Yamiq\Jawad-El-Yamiq,ma MAR,DF,Genoa,25,1992,4,0,0,0,4,2,0,1,1,4,0,0,0,38,10,7,58.8,Matches
Mattia Zaccagni\Mattia-Zaccagni,it ITA,MFFW,Hellas Verona,22,1995,1.7,1,0,0,4,5,1,2,4,4,0,0,0,15,2,1,66.7,Matches
Francesco Zampano\Francesco-Zampano,it ITA,DFMF,Udinese,23,1993,4.6,0,0,0,10,3,1,10,2,7,0,0,0,37,5,5,50,Matches
Niccolò Zanellato\Niccolo-Zanellato,it ITA,MF,Crotone,19,1998,0.8,0,0,0,1,0,0,1,0,0,0,0,0,12,2,3,40,Matches
Cristián Zapata\Cristian-Zapata,co COL,DF,Milan,30,1986,11,2,0,0,10,6,0,4,10,18,0,0,0,124,27,9,75,Matches
Duván Zapata\Duvan-Zapata,co COL,FW,Sampdoria,26,1991,23.4,1,0,0,27,51,3,35,6,7,2,0,0,105,62,84,42.5,Matches
Davide Zappacosta\Davide-Zappacosta,it ITA,DF,Torino,25,1992,1.1,0,0,0,1,0,2,4,2,0,0,0,0,4,1,2,33.3,Matches
Rafik Zekhnini\Rafik-Zekhnini,no NOR,MF,Fiorentina,19,1998,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100,Matches
Piotr Zieli?ski\Piotr-Zielinski,pl POL,MFFW,Napoli,23,1994,18.5,3,0,0,12,27,2,20,7,19,1,0,0,176,7,23,23.3,Matches
Bruno Zuculini\Bruno-Zuculini,ar ARG,MF,Hellas Verona,24,1993,13.5,6,5,2,34,9,0,1,13,43,0,1,0,177,24,30,44.4,Matches
Franco Zuculini\Franco-Zuculini,ar ARG,MF,Hellas Verona,26,1990,3.7,1,0,0,17,8,1,2,4,10,0,0,0,43,3,8,27.3,Matches
Ervin Zukanovi?\Ervin-Zukanovic,ba BIH,DF,Genoa,30,1987,31.9,5,1,0,29,16,1,29,39,35,0,1,2,365,64,33,66,Matches
Filip ?uri?i?\Filip-Djuricic,rs SRB,FWMF,Benevento,25,1992,10.8,1,0,0,6,18,0,4,7,12,0,0,0,65,1,16,5.9,Matches
Filip ?uri?i?\Filip-Djuricic,rs SRB,FW,Sampdoria,25,1992,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Matches
Christian Rutjens\Christian-Rutjens,,,Benevento,,,0,0,0,,0,,,,,,,,,,,,,Matches
