Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Jesús Vallejo\Jesus-Vallejo,es ESP,DFMF,Real Madrid,21,1997,5,4,311,3.5,1,0,1,0,0,1,1,0.29,0,0.29,0.29,0.29,Matches
Federico Valverde\Federico-Valverde,uy URU,MF,Real Madrid,20,1998,16,6,656,7.3,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Raphaël Varane\Raphael-Varane,fr FRA,DF,Real Madrid,25,1993,32,31,2754,30.6,2,0,2,0,0,0,1,0.07,0,0.07,0.07,0.07,Matches
Franco Vázquez\Franco-Vazquez,ar ARG,MFFW,Sevilla,29,1989,34,26,2280,25.3,3,4,3,0,0,8,1,0.12,0.16,0.28,0.12,0.28,Matches
Kevin Vázquez\Kevin-Vazquez,es ESP,DF,Celta Vigo,25,1993,4,2,220,2.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Lucas Vázquez\Lucas-Vazquez,es ESP,FW,Real Madrid,27,1991,31,15,1510,16.8,1,3,1,0,0,6,1,0.06,0.18,0.24,0.06,0.24,Matches
Koke Vegas\Koke-Vegas,es ESP,GK,Levante,22,1995,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Emiliano Velázquez\Emiliano-Velazquez,uy URU,DF,Rayo Vallecano,24,1994,18,14,1277,14.2,0,2,0,0,0,8,0,0,0.14,0.14,0,0.14,Matches
Daniele Verde\Daniele-Verde,it ITA,FWMF,Valladolid,22,1996,22,4,657,7.3,2,0,1,1,1,1,0,0.27,0,0.27,0.14,0.14,Matches
Thomas Vermaelen\Thomas-Vermaelen,be BEL,DF,Barcelona,32,1985,9,7,587,6.5,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Mikel Vesga\Mikel-Vesga,es ESP,MF,Leganés,25,1993,26,23,2070,23,1,1,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,Matches
Rúben Vezo\Ruben-Vezo,pt POR,DF,Levante,24,1994,15,15,1339,14.9,2,1,2,0,0,4,0,0.13,0.07,0.2,0.13,0.2,Matches
Rúben Vezo\Ruben-Vezo,pt POR,DF,Valencia,24,1994,4,2,196,2.2,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Aleix Vidal\Aleix-Vidal,es ESP,DFMF,Sevilla,28,1989,11,5,528,5.9,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Arturo Vidal\Arturo-Vidal,cl CHI,MF,Barcelona,31,1987,33,22,1929,21.4,3,7,3,0,0,7,0,0.14,0.33,0.47,0.14,0.47,Matches
Carlos Vigaray\Carlos-Vigaray,es ESP,DF,Alavés,23,1994,8,7,647,7.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Dídac Vilà\Didac-Vila,es ESP,DF,Espanyol,29,1989,27,27,2354,26.2,0,2,0,0,0,11,0,0,0.08,0.08,0,0.08,Matches
Toni Villa\Toni-Villa,es ESP,MFFW,Valladolid,23,1995,26,21,1762,19.6,2,2,2,0,0,3,0,0.1,0.1,0.2,0.1,0.2,Matches
Vitolo\Vitolo,es ESP,MFFW,Atlético Madrid,28,1989,20,5,753,8.4,0,1,0,0,0,1,0,0,0.12,0.12,0,0.12,Matches
Nikola Vuk?evi?\Nikola-Vukcevic,me MNE,MF,Levante,26,1991,16,9,670,7.4,0,0,0,0,0,5,1,0,0,0,0,0,Matches
Moussa Wagué\Moussa-Wague,sn SEN,DF,Barcelona,19,1998,3,2,225,2.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Wakaso\Wakaso,gh GHA,MF,Alavés,28,1990,29,18,1669,18.5,1,1,1,0,0,9,0,0.05,0.05,0.11,0.05,0.11,Matches
Daniel Wass\Daniel-Wass,dk DEN,DFMF,Valencia,29,1989,32,26,2354,26.2,1,3,1,0,0,4,0,0.04,0.11,0.15,0.04,0.15,Matches
Axel Werner\Axel-Werner,ar ARG,GK,Huesca,22,1996,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Iñaki Williams\Inaki-Williams,es ESP,FW,Athletic Club,24,1994,38,36,3025,33.6,12,4,12,0,0,3,0,0.36,0.12,0.48,0.36,0.48,Matches
Maximilian Wöber\Maximilian-Wober,at AUT,DF,Sevilla,20,1998,7,6,536,6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Yoel\Yoel,es ESP,GK,Valladolid,29,1988,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Okay Yoku?lu\Okay-Yokuslu,tr TUR,MF,Celta Vigo,24,1994,30,26,2198,24.4,2,0,2,0,0,10,0,0.08,0,0.08,0.08,0.08,Matches
Joseba Zaldúa\Joseba-Zaldua,es ESP,DF,Real Sociedad,26,1992,26,25,2139,23.8,1,2,1,0,0,7,0,0.04,0.08,0.13,0.04,0.13,Matches
Nabil El Zhar\Nabil-El-Zhar,ma MAR,MFFW,Leganés,31,1986,27,9,966,10.7,4,0,3,1,1,0,0,0.37,0,0.37,0.28,0.28,Matches
Luca Zidane\Luca-Zidane,fr FRA,GK,Real Madrid,20,1998,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Igor Zubeldia\Igor-Zubeldia,es ESP,MF,Real Sociedad,21,1997,33,29,2549,28.3,0,1,0,0,0,7,0,0,0.04,0.04,0,0.04,Matches
Martín Zubimendi\Martin-Zubimendi,es ESP,MF,Real Sociedad,19,1999,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
David Zurutuza\David-Zurutuza,es ESP,MFFW,Real Sociedad,32,1986,21,13,1222,13.6,2,0,2,0,0,2,0,0.15,0,0.15,0.15,0.15,Matches
